sorgente,anno,regione,nome,sesso,palla,livello,cromatico,gigantamax,contrassegni,allenatore,allenatori,identificativo,abilita,natura_e_incontro,mosse,fiocchi,descrizione,metodo,luogo,inizio,fine,giochi
/events/dex/025.shtml,2021,Global,Pikachu,maschio,cherishball,21,no,no,galar,KIBO,1,210101,Static,Brave Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 21,Thunderbolt / Swift / Wish / Celebrate,Special Ribbon,Pok�mon KIBO - Space Sunrise Gift,Wi-Fi,Global,1 January 2021,15 January 2021,"Sword, Shield"
/events/dex/025.shtml,2020,America,Pikachu,maschio,pokeball,25,no,no,galar,Ash,1,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: K1NP1KA1855,Serial Code,North America,30 October 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,America,Pikachu,maschio,pokeball,25,no,no,galar,Ash,1,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: ULTRAP1KA,Serial Code,North America,23 October 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,America,Pikachu,maschio,pokeball,25,no,no,galar,Ash,1,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: KAL0SP1KA,Serial Code,North America,18 October 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,America,Pikachu,maschio,pokeball,25,no,no,galar,Ash,1,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: P1KABESTW1SH,Serial Code,North America,16 October 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,America,Pikachu,maschio,pokeball,25,no,no,galar,Ash,1,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: V0LTTACKLEP1KA,Serial Code,North America,9 October 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,America,Pikachu,maschio,pokeball,25,no,no,galar,Ash,1,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: P1KAADVANCE,Serial Code,North America,2 October 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,America,Pikachu,maschio,pokeball,25,no,no,galar,Ash,1,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: 1CH00SEY0U,Serial Code,North America,23 September 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,America,Pikachu,maschio,pokeball,25,no,no,galar,Ash,1,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: P1KACHUGET,Serial Code,North America,29 September 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,Japan,ピカチュウ,maschio,pokeball,25,no,no,galar,サトシ,1,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: K1NP1KA1855,Serial Code,Japan,30 October 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,Japan,ピカチュウ,maschio,pokeball,25,no,no,galar,サトシ,1,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: ULTRAP1KA,Serial Code,Japan,23 October 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,Japan,ピカチュウ,maschio,pokeball,25,no,no,galar,サトシ,1,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: KAL0SP1KA,Serial Code,Japan,18 October 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,Japan,ピカチュウ,maschio,pokeball,25,no,no,galar,サトシ,1,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: P1KABESTW1SH,Serial Code,Japan,16 October 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,Japan,ピカチュウ,maschio,pokeball,25,no,no,galar,サトシ,1,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: V0LTTACKLEP1KA,Serial Code,Japan,9 October 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,Japan,ピカチュウ,maschio,pokeball,25,no,no,galar,サトシ,1,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: P1KAADVANCE,Serial Code,Japan,2 October 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,Japan,ピカチュウ,maschio,pokeball,25,no,no,galar,サトシ,1,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: 1CH00SEY0U,Serial Code,Japan,23 September 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,Japan,ピカチュウ,maschio,pokeball,25,no,no,galar,サトシ,1,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: P1KACHUGET,Serial Code,Japan,29 September 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,Europe,Pikachu,maschio,pokeball,25,no,no,galar,Ash / Sacha,2,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: K1NP1KA1855,Serial Code,Europe,30 October 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,Europe,Pikachu,maschio,pokeball,25,no,no,galar,Ash / Sacha,2,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: ULTRAP1KA,Serial Code,Europe,23 October 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,Europe,Pikachu,maschio,pokeball,25,no,no,galar,Ash / Sacha,2,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: KAL0SP1KA,Serial Code,Europe,18 October 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,Europe,Pikachu,maschio,pokeball,25,no,no,galar,Ash / Sacha,2,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: P1KABESTW1SH,Serial Code,Europe,16 October 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,Europe,Pikachu,maschio,pokeball,25,no,no,galar,Ash / Sacha,2,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: V0LTTACKLEP1KA,Serial Code,Europe,9 October 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,Europe,Pikachu,maschio,pokeball,25,no,no,galar,Ash / Sacha,2,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: P1KAADVANCE,Serial Code,Europe,2 October 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,Europe,Pikachu,maschio,pokeball,25,no,no,galar,Ash / Sacha,2,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: 1CH00SEY0U,Serial Code,Europe,23 September 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,Europe,Pikachu,maschio,pokeball,25,no,no,galar,Ash / Sacha,2,201023,Static,Hardy Nature. Date of Receiving a Pokémon TV Program. Apparently had a fateful encounter at Lv. 25,Thunderbolt / Quick Attack / Iron Tail / Electroweb,Classic Ribbon,Pokémon Gift - Code: P1KACHUGET,Serial Code,Europe,29 September 2020,30 November 2020,"Sword, Shield"
/events/dex/025.shtml,2020,Others,Pikachu,entrambi,cherishball,5,no,no,galar,PCSG,1,200301,Static,Any Nature. Date of Receiving Pokémon Center. Apparently had a fateful encounter at Lv. 5,Celebrate / Play Nice / Thunder Shock / Quick Attack,Birthday Ribbon,Pokémon Center Singapore - Birthday Distribution,Serial Code,Singapore,1 March 2020,No End Date,"Sword, Shield"
/events/dex/025.shtml,2019,America,Pikachu,entrambi,cherishball,10,si,no,9733 letsgo,Bullseye,1,190511,,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 10,Thunderbolt / Double Kick / Double Team / Thunder,,Pokémon Pass - Target Distribution,Serial Code,United States,11 May 2019,23 June 2019,"Let's Go, Eevee!"
/events/dex/025.shtml,2019,Japan,ピカチュウ,entrambi,cherishball,5,no,no,galar,ポケセン,1,191115,Static,Any Nature. Date of Receiving Pokémon Center. Apparently had a fateful encounter at Lv. 5,Celebrate / Play Nice / Thunder Shock / Quick Attack,Birthday Ribbon,Pokémon Center - Birthday Distribution,Serial Code,Japan,15 November 2019,14 November 2020,"Sword, Shield"
/events/dex/025.shtml,2019,South Korea,피카츄,entrambi,cherishball,10,si,no,9733 letsgo,베스트프렌드,1,190511,,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 10,Thunderbolt / Quick Attack / Iron Tail / Helping Hand,,Pokémon Let's Go - Purchase Gift,Serial Code,South Korea,1 May 2019,31 May 2019,"Let's Go, Pikachu!"
/events/dex/025.shtml,2018,America,Pikachu,maschio,pokeball,19,no,no,10010,Ash / Sacha,2,120516,Static,Hardy Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 19,Thunderbolt / Quick Attack / Iron Tail / Electro Ball,Wishing Ribbon,Pokémon Let's Go - Tie In-Distribution - LETSGO19PIKACHU,Serial Code,North America,9 November 2018,30 November 2018,"Ultra Sun, Ultra Moon"
/events/dex/025.shtml,2018,America,Pikachu,maschio,pokeball,17,no,no,10010,Ash / Sacha,2,011814,Static,Hardy Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 17,Thunderbolt / Quick Attack / Iron Tail / Electro Ball,Wishing Ribbon,Pokémon Let's Go - Tie In-Distribution - LETS17GOPIKACHU,Serial Code,North America,9 November 2018,30 November 2018,"Ultra Sun, Ultra Moon"
/events/dex/025.shtml,2018,America,Pikachu,maschio,pokeball,13,no,no,10010,Ash / Sacha,2,021211,Static,Hardy Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 13,Thunderbolt / Quick Attack / Iron Tail / Volt Tackle,Wishing Ribbon,Pokémon Let's Go - Tie In-Distribution - 13LETSGOPIKACHU,Serial Code,North America,9 November 2018,30 November 2018,"Ultra Sun, Ultra Moon"
/events/dex/025.shtml,2018,America,Pikachu,maschio,pokeball,9,no,no,10010,Ash / Sacha,2,060407,Static,Hardy Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 9,Thunderbolt / Quick Attack / Iron Tail / Volt Tackle,Wishing Ribbon,Pokémon Let's Go - Tie In-Distribution - LETSGOPIKACHU09,Serial Code,North America,9 November 2018,30 November 2018,"Ultra Sun, Ultra Moon"
/events/dex/025.shtml,2018,America,Pikachu,maschio,pokeball,6,no,no,10010,Ash / Sacha,2,091303,Static,Hardy Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 6,Thunderbolt / Quick Attack / Thunder / Iron Tail,Wishing Ribbon,Pokémon Let's Go - Tie In-Distribution - LETSGOPIKACHU06,Serial Code,North America,9 November 2018,30 November 2018,"Ultra Sun, Ultra Moon"
/events/dex/025.shtml,2018,Japan,ピカチュウ,maschio,pokeball,19,no,no,10010,Ash / Sacha,2,120516,Static,Hardy Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 19,Thunderbolt / Quick Attack / Iron Tail / Electro Ball,Wishing Ribbon,Pokémon Let's Go - Tie In-Distribution - LETSGO19PIKACHU,Serial Code,Japan,9 November 2018,30 November 2018,"Ultra Sun, Ultra Moon"
/events/dex/025.shtml,2018,Japan,ピカチュウ,maschio,pokeball,17,no,no,10010,Ash / Sacha,2,011814,Static,Hardy Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 17,Thunderbolt / Quick Attack / Iron Tail / Electro Ball,Wishing Ribbon,Pokémon Let's Go - Tie In-Distribution - LETS17GOPIKACHU,Serial Code,Japan,9 November 2018,30 November 2018,"Ultra Sun, Ultra Moon"
/events/dex/025.shtml,2018,Japan,ピカチュウ,maschio,pokeball,13,no,no,10010,Ash / Sacha,2,021211,Static,Hardy Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 13,Thunderbolt / Quick Attack / Iron Tail / Volt Tackle,Wishing Ribbon,Pokémon Let's Go - Tie In-Distribution - 13LETSGOPIKACHU,Serial Code,Japan,9 November 2018,30 November 2018,"Ultra Sun, Ultra Moon"
/events/dex/025.shtml,2018,Japan,ピカチュウ,maschio,pokeball,9,no,no,10010,Ash / Sacha,2,060407,Static,Hardy Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 9,Thunderbolt / Quick Attack / Iron Tail / Volt Tackle,Wishing Ribbon,Pokémon Let's Go - Tie In-Distribution - LETSGOPIKACHU09,Serial Code,Japan,9 November 2018,30 November 2018,"Ultra Sun, Ultra Moon"
/events/dex/025.shtml,2018,Japan,ピカチュウ,maschio,pokeball,6,no,no,10010,Ash / Sacha,2,091303,Static,Hardy Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 6,Thunderbolt / Quick Attack / Thunder / Iron Tail,Wishing Ribbon,Pokémon Let's Go - Tie In-Distribution - LETSGOPIKACHU06,Serial Code,Japan,9 November 2018,30 November 2018,"Ultra Sun, Ultra Moon"
/events/dex/025.shtml,2018,Japan,ピカチュウ,entrambi,cherishball,5,no,no,10010,ポケカフェ,1,180314,Static,Any Nature. Date of Receiving Pok�mon Center. Apparently had a fateful encounter at Lv. 5,Celebrate / Sweet Scent / Counter / Refresh,Premier Ribbon,Pokémon Caf� Tokyo DX - Opening Gift - All Pok�mon Centers,In-Life,Japan,14 March 2018,28 April 2018,"Sun, Moon, Ultra Sun, Ultra Moon"
/events/dex/025.shtml,2018,Japan,ピカチュウ,femmina,cherishball,10,no,no,10010,トウホク2018,1,201803,Static,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 10,Bestow / Hold Hands / Return / Play Nice,Classic Ribbon,Pokémon with You - Donation Gift,Serial Code,Japan,5 March 2017,3 April 2018,"Sun, Moon, Ultra Sun, Ultra Moon"
/events/dex/025.shtml,2018,Europe,Pikachu,maschio,pokeball,19,no,no,10010,Ash / Sacha,2,120516,Static,Hardy Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 19,Thunderbolt / Quick Attack / Iron Tail / Electro Ball,Wishing Ribbon,Pokémon Let's Go - Tie In-Distribution - LETSGO19PIKACHU,Serial Code,Europe,9 November 2018,30 November 2018,"Ultra Sun, Ultra Moon"
/events/dex/025.shtml,2018,Europe,Pikachu,maschio,pokeball,17,no,no,10010,Ash / Sacha,2,011814,Static,Hardy Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 17,Thunderbolt / Quick Attack / Iron Tail / Electro Ball,Wishing Ribbon,Pokémon Let's Go - Tie In-Distribution - LETS17GOPIKACHU,Serial Code,Europe,9 November 2018,30 November 2018,"Ultra Sun, Ultra Moon"
/events/dex/025.shtml,2018,Europe,Pikachu,maschio,pokeball,13,no,no,10010,Ash / Sacha,2,021211,Static,Hardy Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 13,Thunderbolt / Quick Attack / Iron Tail / Volt Tackle,Wishing Ribbon,Pokémon Let's Go - Tie In-Distribution - 13LETSGOPIKACHU,Serial Code,Europe,9 November 2018,30 November 2018,"Ultra Sun, Ultra Moon"
/events/dex/025.shtml,2018,Europe,Pikachu,maschio,pokeball,9,no,no,10010,Ash / Sacha,2,060407,Static,Hardy Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 9,Thunderbolt / Quick Attack / Iron Tail / Volt Tackle,Wishing Ribbon,Pokémon Let's Go - Tie In-Distribution - LETSGOPIKACHU09,Serial Code,Europe,9 November 2018,30 November 2018,"Ultra Sun, Ultra Moon"
/events/dex/025.shtml,2018,Europe,Pikachu,maschio,pokeball,6,no,no,10010,Ash / Sacha,2,091303,Static,Hardy Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 6,Thunderbolt / Quick Attack / Thunder / Iron Tail,Wishing Ribbon,Pokémon Let's Go - Tie In-Distribution - LETSGOPIKACHU06,Serial Code,Europe,9 November 2018,30 November 2018,"Ultra Sun, Ultra Moon"
/events/dex/025.shtml,2018,Others,Pikachu,maschio,pokeball,1,no,no,10010,Satoshi,1,970401,Static,Hardy Nature. Date of Receiving a Pokémon Movie. Apparently had a fateful encounter at Lv. 1,Thunderbolt / Quick Attack / Thunder / Agility,Wishing Ribbon,Pokémon I Choose You - Tie In-Distribution,Serial Code,Hong Kong,15 April 2018,31 July 2018,"Sun, Moon"
/events/dex/025.shtml,2017,America,Pikachu,maschio,pokeball,21,no,no,10010,Ash / Sacha,2,170715,Static,Hardy Nature. Date of Receiving 2017 Pokémon Movie. Apparently had a fateful encounter at Lv. 21,Thunderbolt / Quick Attack / Thunder / Iron Tail,Wishing Ribbon,Pokémon I Choose You - Theatre Distribution,QR Code,North America,5 November 2017,6 November 2017,"Ultra Sun, Ultra Moon"
/events/dex/025.shtml,2017,America,Pikachu,maschio,pokeball,19,no,no,10010,Ash / Sacha,2,120516,Static,Hardy Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 19,Thunderbolt / Quick Attack / Iron Tail / Electro Ball,Wishing Ribbon,Pokémon I Choose You - Tie In-Distribution,Serial Code,North America,24 October 2017,30 October 2017,"Sun, Moon"
/events/dex/025.shtml,2017,Pikashunium Z,Pikachu,maschio,pokeball,17,no,no,10010,Ash / Sacha,2,011814,Static,Hardy Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 17,Thunderbolt / Quick Attack / Iron Tail / Electro Ball,Wishing Ribbon,Pokémon I Choose You - Tie In-Distribution,Serial Code,North America,17 October 2017,23 October 2017,"Sun, Moon"
/events/dex/025.shtml,2017,Pikashunium Z,Pikachu,maschio,pokeball,13,no,no,10010,Ash / Sacha,2,021211,Static,Hardy Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 13,Thunderbolt / Quick Attack / Iron Tail / Volt Tackle,Wishing Ribbon,Pokémon I Choose You - Tie In-Distribution,Serial Code,North America,10 October 2017,16 October 2017,"Sun, Moon"
